Waveguide Carrier Frequency [MHz],Offset Frequency [Hz]zero,B_x [Gauss]zero,B_y [Gauss]zero,Pre-Quench 910 Statezero,Mass Flow Rate [CC]zero,Average Phase [rad]zero,Phase Error [rad]zero,Combiner/Harmonic,Date Stringzero,Zero/Pizero,rf Field Amplitude [V/cm]zero,Proton Deflector Statezero,Proton Deflector Voltage [V]zero,Accelerating Voltage [kV]zero,Zero Date,Pi Date,Waveguide Separation [cm],Offset Frequency [Hz]pi,B_x [Gauss]pi,B_y [Gauss]pi,Pre-Quench 910 Statepi,Mass Flow Rate [CC]pi,Average Phase [rad]pi,Phase Error [rad]pi,Date Stringpi,Zero/Pipi,rf Field Amplitude [V/cm]pi,Proton Deflector Statepi,Proton Deflector Voltage [V]pi,Accelerating Voltage [kV]pi
910.3028874,625,0,0,off,0.25,0.173294188,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.086602376,0.002394582,180321-152522,pi,18,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,0.197898302,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.06341082,0.002394582,180321-152522,pi,18,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,0.207853189,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.059292954,0.002394582,180321-152522,pi,18,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,0.210117887,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.05283603,0.002394582,180321-152522,pi,18,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.229852997,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.035614744,0.002394582,180321-152522,pi,18,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.236822882,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.020550644,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.0979654,625,0,0,off,0.25,0.255015678,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.01524546,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.1777308,625,0,0,off,0.25,0.264195661,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.004424995,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.2434674,625,0,0,off,0.25,0.272610281,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.000444904,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.3499375,625,0,0,off,0.25,0.286612466,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.011537059,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.4231179,625,0,0,off,0.25,0.291312854,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.021477104,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.450308,625,0,0,off,0.25,0.296501752,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.022400632,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.6713376,625,0,0,off,0.25,0.319823989,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.042253093,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.695414,625,0,0,off,0.25,0.322727908,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.043868754,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.8264762,625,0,0,off,0.25,0.333407951,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.058064082,0.002394582,180321-152522,pi,18,ON 12,0,49.86
911.8333941,625,0,0,off,0.25,0.334872267,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.062948365,0.002394582,180321-152522,pi,18,ON 12,0,49.86
912.0531435,625,0,0,off,0.25,0.358811454,0.002002276,"Combiner 1, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.077667427,0.002394582,180321-152522,pi,18,ON 12,0,49.86
907.9076432,625,0,0,off,0.25,-0.270775771,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.119475861,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.0397615,625,0,0,off,0.25,-0.255015453,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.100619166,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.1082071,625,0,0,off,0.25,-0.252187215,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.100051394,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.3444354,625,0,0,off,0.25,-0.231180517,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.071021761,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.4367705,625,0,0,off,0.25,-0.22270651,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.062725363,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.4537783,625,0,0,off,0.25,-0.2227238,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.062126849,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.6240957,625,0,0,off,0.25,-0.196254739,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.045730044,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.6918276,625,0,0,off,0.25,-0.189099975,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.037433208,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.8494725,625,0,0,off,0.25,-0.17804991,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.025433706,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.8873574,625,0,0,off,0.25,-0.174247472,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.012691681,0.002395715,180321-152522,pi,18,ON 12,0,49.86
908.9274661,625,0,0,off,0.25,-0.169641263,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,0.014986207,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.1333918,625,0,0,off,0.25,-0.149936885,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.005866099,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.1455122,625,0,0,off,0.25,-0.150204163,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.00512209,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.2826558,625,0,0,off,0.25,-0.134708118,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.019981982,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.4479428,625,0,0,off,0.25,-0.118359411,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.037818781,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.4728986,625,0,0,off,0.25,-0.120323122,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.041009171,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.5914905,625,0,0,off,0.25,-0.106396684,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.048804389,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.6991068,625,0,0,off,0.25,-0.094043767,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.06024705,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.8029685,625,0,0,off,0.25,-0.087344031,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.072020862,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.8430125,625,0,0,off,0.25,-0.083444497,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.078328364,0.002395715,180321-152522,pi,18,ON 12,0,49.86
909.9587058,625,0,0,off,0.25,-0.072117224,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.092354516,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.1374473,625,0,0,off,0.25,-0.056223219,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.107709355,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.1751155,625,0,0,off,0.25,-0.048986384,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.109832626,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.2691294,625,0,0,off,0.25,-0.039623111,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.119577585,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.3028874,625,0,0,off,0.25,-0.038093571,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.124484314,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,-0.015448995,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.149583643,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,-0.005572417,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.153865364,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,-0.003541339,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.16051834,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.014588332,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.179279634,0.002395715,180321-152522,pi,18,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.02143465,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.194587756,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.0979654,625,0,0,off,0.25,0.038154533,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.201251131,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.1777308,625,0,0,off,0.25,0.046784713,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.212621892,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.2434674,625,0,0,off,0.25,0.054744954,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.217163587,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.3499375,625,0,0,off,0.25,0.068056528,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.229735831,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.4231179,625,0,0,off,0.25,0.072180122,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.240196933,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.450308,625,0,0,off,0.25,0.077214673,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.241495557,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.6713376,625,0,0,off,0.25,0.098871937,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.262808443,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.695414,625,0,0,off,0.25,0.101586074,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.264609669,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.8264762,625,0,0,off,0.25,0.111788892,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.279273834,0.002395715,180321-152522,pi,18,ON 12,0,49.86
911.8333941,625,0,0,off,0.25,0.113142978,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.28421384,0.002395715,180321-152522,pi,18,ON 12,0,49.86
912.0531435,625,0,0,off,0.25,0.134642403,0.002002225,"Combiner 2, Harmonic 1",180321-150600,0,18,ON 12,0,49.86,180321-150600,180321-152522,4,625,0,0,off,0.25,-0.301339154,0.002395715,180321-152522,pi,18,ON 12,0,49.86
907.9076432,625,0,0,off,0.25,-0.049110608,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.315676774,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.0397615,625,0,0,off,0.25,-0.037676658,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.302966059,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.1082071,625,0,0,off,0.25,-0.028345491,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.299469019,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.3444354,625,0,0,off,0.25,-0.008100149,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.277520476,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.4367705,625,0,0,off,0.25,-0.000306694,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.26375255,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.4537783,625,0,0,off,0.25,0.001114255,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.261707916,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.6240957,625,0,0,off,0.25,0.023130233,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.248464712,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.6918276,625,0,0,off,0.25,0.022747221,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.243888975,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.8494725,625,0,0,off,0.25,0.040095313,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.234077728,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.8873574,625,0,0,off,0.25,0.043529049,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.223225148,0.003047391,180321-162206,pi,14,ON 12,0,49.86
908.9274661,625,0,0,off,0.25,0.046275808,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.217102786,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.1333918,625,0,0,off,0.25,0.073209709,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.206978641,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.1455122,625,0,0,off,0.25,0.070311906,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.199860074,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.2826558,625,0,0,off,0.25,0.086044429,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.191761023,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.4479428,625,0,0,off,0.25,0.101586696,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.175873205,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.4728986,625,0,0,off,0.25,0.109121744,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.173222479,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.5914905,625,0,0,off,0.25,0.113588588,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.166037887,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.6991068,625,0,0,off,0.25,0.119386616,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.152085711,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.8029685,625,0,0,off,0.25,0.134471535,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.140299435,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.8430125,625,0,0,off,0.25,0.136983135,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.1394749,0.003047391,180321-162206,pi,14,ON 12,0,49.86
909.9587058,625,0,0,off,0.25,0.152212782,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.125727319,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.1374473,625,0,0,off,0.25,0.170970903,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.110647732,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.1751155,625,0,0,off,0.25,0.174109956,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.10513612,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.2691294,625,0,0,off,0.25,0.181791999,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.113093055,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.3028874,625,0,0,off,0.25,0.184918228,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.093296411,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.5416918,625,0,0,off,0.25,0.210641649,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.075298923,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.6286424,625,0,0,off,0.25,0.212397625,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.066870688,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.6737947,625,0,0,off,0.25,0.220853006,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.060414755,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.8493662,625,0,0,off,0.25,0.244887621,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.041795882,0.003047391,180321-162206,pi,14,ON 12,0,49.86
910.9479212,625,0,0,off,0.25,0.25067661,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.034526392,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.0979654,625,0,0,off,0.25,0.266428316,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.023191114,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.1777308,625,0,0,off,0.25,0.27481915,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.018843366,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.2434674,625,0,0,off,0.25,0.276063137,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,0.009903923,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.3499375,625,0,0,off,0.25,0.292609527,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.000179834,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.4231179,625,0,0,off,0.25,0.293552831,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.009755474,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.450308,625,0,0,off,0.25,0.292540731,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.006874744,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.6713376,625,0,0,off,0.25,0.317955058,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.035530233,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.695414,625,0,0,off,0.25,0.324982218,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.03607708,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.8264762,625,0,0,off,0.25,0.337541176,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.039339397,0.003047391,180321-162206,pi,14,ON 12,0,49.86
911.8333941,625,0,0,off,0.25,0.339349424,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.03965986,0.003047391,180321-162206,pi,14,ON 12,0,49.86
912.0531435,625,0,0,off,0.25,0.359508375,0.002655596,"Combiner 1, Harmonic 1",180321-164134,0,14,ON 12,0,49.86,180321-164134,180321-162206,4,625,0,0,off,0.25,-0.063170448,0.003047391,180321-162206,pi,14,ON 12,0,49.86
